GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine RPM(rpm)
-,29-mar-2019 10:54:57.694,-,-,-,-,-,-,-0.15419006,9.529877,2.1916504,0.017894784,0.01789478398859501,0.0,0.0,3.8503541946411133,851.0
-,29-mar-2019 10:54:58.694,-,-,-,-,-,-,-0.1894989,9.505341,2.1964417,0.018107403,0.018107403069734573,0.0,0.0,3.8503541946411133,860.0
-,29-mar-2019 10:54:59.697,-,-,-,-,-,-,-0.17274475,9.509537,2.1683044,0.017948005,0.017948005348443985,0.0,0.0,3.8503541946411133,851.0
-,29-mar-2019 10:55:00.701,-,-,-,-,-,-,-0.22183228,9.456863,2.2658691,0.010545015,0.010545015335083008,0.0,0.0,3.8503541946411133,854.0
-,29-mar-2019 10:55:01.726,-,-,-,-,-,-,-0.07098389,9.628647,2.1353912,0.02438718,0.0243871808052063,0.0,0.0,3.8503541946411133,856.0
-,29-mar-2019 10:55:02.732,-,-,-,-,-,-,-0.28407288,9.631638,1.8708344,0.017794121,0.01779412105679512,0.0,0.0,3.8503541946411133,856.0
-,29-mar-2019 10:55:03.702,-,-,-,-,-,-,-0.20985413,9.50415,2.1922455,0.017984271,0.01798427104949951,0.0,0.0,3.8503541946411133,841.0
-,29-mar-2019 10:55:04.732,-,-,-,-,-,-,-0.26193237,9.665756,1.8187561,0.021942675,0.02194267511367798,0.0,0.0,3.8503541946411133,849.0
-,29-mar-2019 10:55:05.717,-,-,-,-,-,-,-0.23977661,9.637024,1.8235474,0.018280342,0.01828034222126007,0.0,0.0,3.8503541946411133,854.0
-,29-mar-2019 10:55:06.732,-,-,-,-,-,-,-0.21763611,9.439499,2.3059692,0.018176125,0.01817612536251545,0.0,0.0,3.8503541946411133,852.0
-,29-mar-2019 10:55:07.726,-,-,-,-,-,-,-0.25054932,9.617859,1.8768158,0.017632376,0.0176323764026165,0.0,0.0,3.8503541946411133,887.0
-,29-mar-2019 10:55:08.726,-,-,-,-,-,-,-0.18171692,9.587341,2.1288147,0.017231354,0.017231354489922523,0.0,0.0,3.8503541946411133,905.0
-,29-mar-2019 10:55:09.717,-,-,-,-,-,-,-0.25953674,9.734589,1.6577454,0.0259462,0.025946199893951416,0.0,0.0,3.8503541946411133,874.0
-,29-mar-2019 10:55:10.711,-,-,-,-,-,-,-0.35290527,9.575363,1.9486389,0.018676119,0.018676118925213814,0.0,0.0,3.8503541946411133,898.0
-,29-mar-2019 10:55:11.726,-,-,-,-,-,-,-0.23080444,9.519699,2.2060242,0.017646464,0.017646463587880135,0.0,0.0,3.8503541946411133,890.0
